,offer_id,age,income,M,F,O,send_offer
58496,8,66,68000,0,1,0,0
58498,3,43,69000,1,0,0,0
58499,6,43,69000,1,0,0,1
58500,8,43,69000,1,0,0,0
58501,9,43,69000,1,0,0,1
58503,3,19,44000,1,0,0,0
58504,4,19,44000,1,0,0,0
58506,1,37,88000,0,1,0,1
58507,2,37,88000,0,1,0,1
58508,6,37,88000,0,1,0,1
58509,9,37,88000,0,1,0,1
58511,3,43,45000,1,0,0,0
58512,4,43,45000,1,0,0,0
58514,6,83,40000,1,0,0,0
58515,8,83,40000,1,0,0,0
58516,9,83,40000,1,0,0,1
58518,2,29,38000,0,1,0,0
58519,4,29,38000,0,1,0,0
58520,5,29,38000,0,1,0,0
58521,6,29,38000,0,1,0,1
58522,7,29,38000,0,1,0,1
58524,2,29,62000,1,0,0,0
58525,9,29,62000,1,0,0,0
58526,10,29,62000,1,0,0,1
58528,2,78,59000,1,0,0,1
58529,3,78,59000,1,0,0,0
58530,5,78,59000,1,0,0,0
58531,6,78,59000,1,0,0,0
58532,10,78,59000,1,0,0,0
58534,1,42,41000,1,0,0,0
58535,5,42,41000,1,0,0,0
58536,7,42,41000,1,0,0,1
58538,5,47,56000,0,1,0,1
58539,6,47,56000,0,1,0,1
58540,9,47,56000,0,1,0,1
58541,10,47,56000,0,1,0,1
58543,1,18,45000,1,0,0,0
58544,6,18,45000,1,0,0,1
58545,7,18,45000,1,0,0,0
58546,9,18,45000,1,0,0,0
58547,10,18,45000,1,0,0,0
58549,5,85,65000,0,1,0,0
58550,7,85,65000,0,1,0,1
58551,8,85,65000,0,1,0,0
58552,10,85,65000,0,1,0,1
58554,4,21,54000,1,0,0,0
58555,8,21,54000,1,0,0,0
58557,1,91,57000,0,1,0,0
58558,2,91,57000,0,1,0,0
58559,4,91,57000,0,1,0,0
58560,6,91,57000,0,1,0,0
58561,10,91,57000,0,1,0,0
58563,3,65,37000,1,0,0,0
58564,5,65,37000,1,0,0,0
58565,7,65,37000,1,0,0,1
58567,2,75,75000,1,0,0,1
58568,6,75,75000,1,0,0,0
58569,8,75,75000,1,0,0,0
58570,9,75,75000,1,0,0,1
58572,6,45,66000,1,0,0,0
58573,9,45,66000,1,0,0,0
58575,2,21,31000,0,1,0,1
58576,4,21,31000,0,1,0,0
58577,5,21,31000,0,1,0,0
58578,6,21,31000,0,1,0,1
58579,7,21,31000,0,1,0,1
58580,10,21,31000,0,1,0,0
58582,1,72,68000,1,0,0,0
58583,2,72,68000,1,0,0,0
58584,3,72,68000,1,0,0,0
58585,6,72,68000,1,0,0,0
58587,2,49,32000,1,0,0,0
58588,3,49,32000,1,0,0,0
58589,6,49,32000,1,0,0,0
58590,8,49,32000,1,0,0,0
58591,10,49,32000,1,0,0,0
58593,3,56,84000,1,0,0,0
58594,4,56,84000,1,0,0,1
58595,5,56,84000,1,0,0,0
58597,1,55,65000,1,0,0,0
58598,4,55,65000,1,0,0,1
58599,7,55,65000,1,0,0,0
58600,8,55,65000,1,0,0,0
58601,1,58,55000,0,1,0,0
58602,2,58,55000,0,1,0,0
58603,4,58,55000,0,1,0,0
58604,7,58,55000,0,1,0,0
58606,2,53,67000,0,1,0,1
58607,7,53,67000,0,1,0,1
58608,9,53,67000,0,1,0,1
58610,1,66,63000,1,0,0,0
58611,4,66,63000,1,0,0,0
58612,6,66,63000,1,0,0,0
58614,4,71,71000,1,0,0,1
58615,5,71,71000,1,0,0,0
58616,8,71,71000,1,0,0,0
58617,9,71,71000,1,0,0,0
58619,1,30,45000,0,1,0,0
58620,2,30,45000,0,1,0,0
58621,4,30,45000,0,1,0,0
58622,10,30,45000,0,1,0,0
58624,2,36,30000,1,0,0,0
58625,3,36,30000,1,0,0,0
58626,6,36,30000,1,0,0,1
58627,7,36,30000,1,0,0,1
58629,4,63,71000,0,1,0,1
58630,5,63,71000,0,1,0,0
58631,8,63,71000,0,1,0,0
58632,10,63,71000,0,1,0,0
58634,2,69,93000,1,0,0,0
58635,3,69,93000,1,0,0,0
58636,4,69,93000,1,0,0,0
58638,1,73,69000,1,0,0,1
58639,4,73,69000,1,0,0,1
58640,5,73,69000,1,0,0,0
58641,7,73,69000,1,0,0,1
58643,1,70,90000,0,1,0,1
58644,5,70,90000,0,1,0,0
58645,6,70,90000,0,1,0,1
58646,10,70,90000,0,1,0,0
58648,2,44,78000,0,1,0,1
58649,6,44,78000,0,1,0,1
58650,10,44,78000,0,1,0,1
58652,2,49,95000,0,0,1,1
58653,3,49,95000,0,0,1,0
58654,6,49,95000,0,0,1,1
58655,8,49,95000,0,0,1,0
58657,3,67,101000,0,1,0,0
58658,4,67,101000,0,1,0,0
58659,5,67,101000,0,1,0,0
58660,9,67,101000,0,1,0,1
58662,1,67,85000,0,0,1,1
58663,3,67,85000,0,0,1,0
58664,4,67,85000,0,0,1,1
58665,6,67,85000,0,0,1,1
58667,4,54,60000,1,0,0,0
58668,6,54,60000,1,0,0,1
58669,7,54,60000,1,0,0,1
58670,8,54,60000,1,0,0,0
58671,10,54,60000,1,0,0,1
58673,1,35,34000,1,0,0,0
58674,2,35,34000,1,0,0,0
58675,3,35,34000,1,0,0,0
58676,5,35,34000,1,0,0,0
58677,6,35,34000,1,0,0,0
58679,1,66,36000,1,0,0,0
58680,7,66,36000,1,0,0,1
58681,9,66,36000,1,0,0,1
58682,10,66,36000,1,0,0,0
58684,3,67,79000,1,0,0,0
58685,6,67,79000,1,0,0,1
58686,9,67,79000,1,0,0,1
58687,10,67,79000,1,0,0,0
58689,1,62,54000,1,0,0,1
58690,2,62,54000,1,0,0,0
58691,6,62,54000,1,0,0,1
58692,8,62,54000,1,0,0,0
58694,1,44,72000,1,0,0,0
58695,2,44,72000,1,0,0,0
58696,4,44,72000,1,0,0,0
58697,7,44,72000,1,0,0,0
58699,1,57,118000,0,1,0,0
58700,9,57,118000,0,1,0,1
58701,10,57,118000,0,1,0,0
58703,1,18,49000,1,0,0,1
58704,4,18,49000,1,0,0,0
58705,5,18,49000,1,0,0,0
58706,9,18,49000,1,0,0,1
58707,10,18,49000,1,0,0,0
58709,3,21,35000,0,1,0,0
58710,7,21,35000,0,1,0,1
58711,8,21,35000,0,1,0,0
58712,2,63,49000,1,0,0,0
58713,3,63,49000,1,0,0,0
58714,4,63,49000,1,0,0,0
58715,5,63,49000,1,0,0,0
58716,8,63,49000,1,0,0,0
58718,2,45,56000,0,1,0,0
58719,6,45,56000,0,1,0,0
58720,9,45,56000,0,1,0,0
58722,3,66,66000,1,0,0,0
58723,4,66,66000,1,0,0,0
58724,7,66,66000,1,0,0,1
58725,8,66,66000,1,0,0,0
58727,2,50,72000,0,1,0,0
58728,4,50,72000,0,1,0,0
58729,5,50,72000,0,1,0,0
58730,6,50,72000,0,1,0,1
58731,8,50,72000,0,1,0,0
58733,5,53,49000,0,1,0,1
58734,6,53,49000,0,1,0,1
58735,7,53,49000,0,1,0,1
58736,8,53,49000,0,1,0,0
58737,9,53,49000,0,1,0,0
58739,1,22,39000,0,1,0,0
58740,3,22,39000,0,1,0,0
58741,6,22,39000,0,1,0,0
58742,9,22,39000,0,1,0,0
58744,2,32,47000,0,1,0,0
58745,3,32,47000,0,1,0,0
58746,8,32,47000,0,1,0,0
58748,1,72,39000,1,0,0,0
58749,9,72,39000,1,0,0,1
58751,1,67,104000,0,1,0,0
58752,2,67,104000,0,1,0,0
58753,3,67,104000,0,1,0,0
58754,5,67,104000,0,1,0,0
58756,1,33,75000,1,0,0,0
58757,2,33,75000,1,0,0,0
58759,3,42,64000,1,0,0,0
58760,4,42,64000,1,0,0,1
58761,8,42,64000,1,0,0,0
58762,9,42,64000,1,0,0,0
58764,1,63,79000,0,1,0,1
58765,2,63,79000,0,1,0,1
58766,5,63,79000,0,1,0,1
58767,9,63,79000,0,1,0,1
58768,10,63,79000,0,1,0,1
58770,1,35,59000,1,0,0,1
58771,4,35,59000,1,0,0,0
58772,6,35,59000,1,0,0,1
58774,4,65,55000,1,0,0,0
58775,5,65,55000,1,0,0,0
58776,8,65,55000,1,0,0,0
58777,9,65,55000,1,0,0,1
58779,1,50,30000,1,0,0,1
58780,5,50,30000,1,0,0,0
58781,8,50,30000,1,0,0,0
58782,10,50,30000,1,0,0,0
58784,6,20,39000,1,0,0,0
58785,7,20,39000,1,0,0,0
58786,8,20,39000,1,0,0,0
58787,9,20,39000,1,0,0,0
58789,1,59,89000,1,0,0,0
58790,3,59,89000,1,0,0,0
58791,4,59,89000,1,0,0,0
58792,6,59,89000,1,0,0,0
58793,9,59,89000,1,0,0,0
58794,10,59,89000,1,0,0,0
58796,2,39,99000,1,0,0,1
58797,10,39,99000,1,0,0,1
58799,4,98,37000,1,0,0,0
58800,6,98,37000,1,0,0,0
58801,8,98,37000,1,0,0,0
58802,9,98,37000,1,0,0,0
58804,2,46,34000,1,0,0,0
58805,6,46,34000,1,0,0,0
58806,9,46,34000,1,0,0,0
58807,10,46,34000,1,0,0,0
58809,1,28,65000,1,0,0,0
58810,3,28,65000,1,0,0,0
58811,6,28,65000,1,0,0,0
58813,8,79,100000,0,1,0,0
58814,9,79,100000,0,1,0,0
58816,1,53,91000,0,1,0,1
58817,2,53,91000,0,1,0,1
58818,3,53,91000,0,1,0,0
58820,1,74,60000,1,0,0,1
58821,4,74,60000,1,0,0,1
58822,7,74,60000,1,0,0,1
58823,9,74,60000,1,0,0,0
58824,10,74,60000,1,0,0,0
58826,1,31,36000,1,0,0,0
58827,3,31,36000,1,0,0,0
58828,4,31,36000,1,0,0,0
58829,5,31,36000,1,0,0,0
58830,6,31,36000,1,0,0,1
58832,3,29,65000,1,0,0,0
58834,2,80,34000,1,0,0,0
58835,4,80,34000,1,0,0,1
58836,6,80,34000,1,0,0,0
58837,9,80,34000,1,0,0,0
58839,2,60,108000,1,0,0,0
58840,6,60,108000,1,0,0,1
58841,10,60,108000,1,0,0,0
58843,1,77,49000,1,0,0,0
58844,3,77,49000,1,0,0,0
58845,10,77,49000,1,0,0,0
58847,1,26,72000,0,1,0,0
58848,4,26,72000,0,1,0,1
58849,5,26,72000,0,1,0,0
58850,8,26,72000,0,1,0,0
58852,1,62,111000,1,0,0,1
58853,8,62,111000,1,0,0,0
58854,9,62,111000,1,0,0,1
58856,1,58,77000,0,1,0,0
58857,6,58,77000,0,1,0,0
58858,8,58,77000,0,1,0,0
58860,4,59,59000,1,0,0,1
58861,6,59,59000,1,0,0,0
58862,8,59,59000,1,0,0,0
58863,9,59,59000,1,0,0,0
58864,10,59,59000,1,0,0,0
58866,2,25,41000,0,1,0,1
58867,9,25,41000,0,1,0,0
58868,10,25,41000,0,1,0,0
58870,7,53,73000,1,0,0,0
58871,10,53,73000,1,0,0,1
58873,2,59,79000,0,1,0,0
58874,4,59,79000,0,1,0,1
58875,5,59,79000,0,1,0,0
58876,10,59,79000,0,1,0,0
58878,2,52,98000,1,0,0,1
58879,6,52,98000,1,0,0,1
58880,7,52,98000,1,0,0,0
58881,9,52,98000,1,0,0,1
58883,1,45,67000,1,0,0,0
58884,3,45,67000,1,0,0,0
58885,8,45,67000,1,0,0,0
58886,9,45,67000,1,0,0,0
58887,10,45,67000,1,0,0,0
58889,5,34,59000,1,0,0,0
58890,7,34,59000,1,0,0,1
58891,9,34,59000,1,0,0,1
58892,10,34,59000,1,0,0,0
58894,2,49,83000,1,0,0,1
58895,3,49,83000,1,0,0,0
58896,8,49,83000,1,0,0,0
58897,9,49,83000,1,0,0,1
58899,2,59,58000,1,0,0,0
58900,4,59,58000,1,0,0,0
58901,6,59,58000,1,0,0,1
58902,10,59,58000,1,0,0,1
58904,2,65,39000,1,0,0,1
58905,3,65,39000,1,0,0,0
58906,8,65,39000,1,0,0,0
58907,9,65,39000,1,0,0,1
58909,6,51,113000,0,1,0,0
58910,8,51,113000,0,1,0,0
58911,9,51,113000,0,1,0,0
58913,1,61,76000,0,1,0,1
58914,4,61,76000,0,1,0,1
58915,7,61,76000,0,1,0,1
58916,10,61,76000,0,1,0,0
58918,3,76,84000,1,0,0,0
58919,5,76,84000,1,0,0,0
58920,10,76,84000,1,0,0,1
58922,1,20,49000,0,1,0,0
58923,3,20,49000,0,1,0,0
58924,5,20,49000,0,1,0,0
58925,8,20,49000,0,1,0,0
58927,3,51,58000,0,1,0,0
58928,4,51,58000,0,1,0,0
58929,10,51,58000,0,1,0,0
58931,2,22,33000,1,0,0,0
58932,8,22,33000,1,0,0,0
58933,9,22,33000,1,0,0,0
58934,10,22,33000,1,0,0,0
58936,1,58,54000,0,1,0,1
58937,2,58,54000,0,1,0,0
58938,6,58,54000,0,1,0,1
58939,7,58,54000,0,1,0,0
58940,8,58,54000,0,1,0,0
58942,1,84,86000,0,1,0,0
58943,4,84,86000,0,1,0,1
58944,6,84,86000,0,1,0,0
58945,9,84,86000,0,1,0,0
58947,2,53,111000,1,0,0,0
58949,3,76,69000,1,0,0,0
58950,5,76,69000,1,0,0,0
58951,8,76,69000,1,0,0,0
58952,6,51,101000,0,1,0,0
58953,7,51,101000,0,1,0,0
58954,8,51,101000,0,1,0,0
58956,3,61,116000,1,0,0,0
58957,4,61,116000,1,0,0,0
58958,9,61,116000,1,0,0,1
58960,2,46,32000,0,1,0,1
58961,3,46,32000,0,1,0,0
58962,5,46,32000,0,1,0,0
58963,6,46,32000,0,1,0,1
58965,2,63,51000,1,0,0,0
58966,6,63,51000,1,0,0,0
58967,7,63,51000,1,0,0,0
58968,9,63,51000,1,0,0,0
58970,2,46,57000,1,0,0,0
58971,3,46,57000,1,0,0,0
58972,4,46,57000,1,0,0,0
58973,7,46,57000,1,0,0,0
58975,1,88,78000,1,0,0,1
58976,2,88,78000,1,0,0,0
58977,3,88,78000,1,0,0,0
58979,1,54,67000,1,0,0,1
58980,2,54,67000,1,0,0,1
58981,5,54,67000,1,0,0,0
58982,6,54,67000,1,0,0,1
58983,8,54,67000,1,0,0,0
58985,1,42,91000,1,0,0,1
58986,3,42,91000,1,0,0,0
58987,4,42,91000,1,0,0,1
58988,10,42,91000,1,0,0,0
58990,1,19,32000,1,0,0,0
58991,3,19,32000,1,0,0,0
58992,4,19,32000,1,0,0,0
58993,6,19,32000,1,0,0,0
58994,7,19,32000,1,0,0,0
58996,1,35,52000,1,0,0,0
58997,2,35,52000,1,0,0,0
58998,5,35,52000,1,0,0,0
58999,9,35,52000,1,0,0,0
59001,2,51,50000,0,1,0,0
59002,4,51,50000,0,1,0,0
59003,5,51,50000,0,1,0,0
59004,10,51,50000,0,1,0,0
59006,2,39,55000,1,0,0,0
59007,3,39,55000,1,0,0,0
59008,5,39,55000,1,0,0,0
59009,10,39,55000,1,0,0,0
59011,1,47,53000,1,0,0,1
59012,2,47,53000,1,0,0,1
59013,4,47,53000,1,0,0,1
59014,7,47,53000,1,0,0,0
59015,10,47,53000,1,0,0,0
59016,10,81,94000,0,1,0,0
59018,1,52,79000,1,0,0,1
59019,3,52,79000,1,0,0,0
59020,7,52,79000,1,0,0,1
59021,8,52,79000,1,0,0,0
59022,9,52,79000,1,0,0,1
59023,10,52,79000,1,0,0,0
59025,2,72,85000,1,0,0,0
59026,5,72,85000,1,0,0,0
59028,2,47,32000,1,0,0,0
59029,4,47,32000,1,0,0,0
59030,8,47,32000,1,0,0,0
59031,9,47,32000,1,0,0,0
59033,2,30,31000,1,0,0,0
59034,3,30,31000,1,0,0,0
59036,1,58,50000,1,0,0,1
59037,5,58,50000,1,0,0,1
59038,6,58,50000,1,0,0,0
59039,9,58,50000,1,0,0,1
59041,2,60,32000,0,1,0,1
59042,3,60,32000,0,1,0,0
59043,7,60,32000,0,1,0,1
59044,10,60,32000,0,1,0,0
59046,3,61,98000,0,1,0,0
59047,5,61,98000,0,1,0,0
59048,6,61,98000,0,1,0,1
59049,8,61,98000,0,1,0,0
59050,10,61,98000,0,1,0,1
59052,6,65,90000,0,1,0,1
59053,10,65,90000,0,1,0,0
59055,3,72,82000,0,1,0,0
59056,5,72,82000,0,1,0,0
59057,9,72,82000,0,1,0,0
59059,3,59,99000,1,0,0,0
59060,5,59,99000,1,0,0,1
59061,9,59,99000,1,0,0,1
59062,10,59,99000,1,0,0,1
59064,9,29,30000,1,0,0,1
59065,10,29,30000,1,0,0,0
59067,1,80,93000,1,0,0,1
59068,3,80,93000,1,0,0,0
59069,7,80,93000,1,0,0,1
59070,9,80,93000,1,0,0,1
59072,2,69,80000,1,0,0,1
59073,4,69,80000,1,0,0,0
59074,7,69,80000,1,0,0,0
59076,2,55,72000,0,1,0,1
59077,4,55,72000,0,1,0,0
59079,4,73,89000,0,1,0,1
59080,5,73,89000,0,1,0,1
59081,7,73,89000,0,1,0,1
59082,8,73,89000,0,1,0,0
59083,10,73,89000,0,1,0,0
59085,1,72,114000,0,1,0,0
59086,4,72,114000,0,1,0,0
59087,8,72,114000,0,1,0,0
59089,5,66,46000,1,0,0,0
59090,6,66,46000,1,0,0,1
59091,8,66,46000,1,0,0,0
59092,10,66,46000,1,0,0,0
59094,2,77,57000,0,1,0,1
59095,5,77,57000,0,1,0,0
59096,7,77,57000,0,1,0,0
59097,8,77,57000,0,1,0,0
59098,10,77,57000,0,1,0,0
59100,4,62,65000,1,0,0,1
59101,6,62,65000,1,0,0,0
59102,9,62,65000,1,0,0,0
59103,10,62,65000,1,0,0,0
59105,2,26,65000,1,0,0,1
59106,3,26,65000,1,0,0,0
59107,9,26,65000,1,0,0,1
59108,10,26,65000,1,0,0,0
59110,2,51,65000,1,0,0,1
59111,4,51,65000,1,0,0,1
59112,5,51,65000,1,0,0,1
59113,7,51,65000,1,0,0,0
59115,2,51,67000,1,0,0,1
59116,3,51,67000,1,0,0,0
59117,6,51,67000,1,0,0,1
59118,8,51,67000,1,0,0,0
59120,1,97,81000,1,0,0,0
59121,5,97,81000,1,0,0,1
59122,8,97,81000,1,0,0,0
59123,10,97,81000,1,0,0,1
59125,1,67,78000,1,0,0,0
59126,2,67,78000,1,0,0,1
59127,8,67,78000,1,0,0,0
59128,10,67,78000,1,0,0,0
59130,6,62,82000,0,1,0,0
59131,8,62,82000,0,1,0,0
59132,10,62,82000,0,1,0,0
59134,3,73,79000,0,1,0,0
59135,6,73,79000,0,1,0,1
59136,7,73,79000,0,1,0,0
59137,8,73,79000,0,1,0,0
59139,1,53,100000,0,1,0,1
59140,4,53,100000,0,1,0,0
59141,5,53,100000,0,1,0,0
59142,9,53,100000,0,1,0,1
59143,10,53,100000,0,1,0,0
59145,1,46,40000,0,1,0,1
59146,2,46,40000,0,1,0,1
59147,9,46,40000,0,1,0,1
59148,10,46,40000,0,1,0,0
59150,1,39,61000,1,0,0,0
59151,6,39,61000,1,0,0,1
59153,3,48,56000,1,0,0,0
59154,7,48,56000,1,0,0,1
59155,9,48,56000,1,0,0,0
59157,4,43,31000,1,0,0,0
59158,9,43,31000,1,0,0,0
59160,1,59,43000,1,0,0,0
59161,2,59,43000,1,0,0,1
59162,9,59,43000,1,0,0,0
59164,4,51,40000,0,1,0,0
59165,7,51,40000,0,1,0,0
59166,9,51,40000,0,1,0,0
59167,10,51,40000,0,1,0,0
59168,1,43,31000,0,1,0,0
59169,4,43,31000,0,1,0,0
59170,5,43,31000,0,1,0,0
59171,8,43,31000,0,1,0,0
59172,9,43,31000,0,1,0,0
59174,2,44,78000,0,1,0,0
59175,4,44,78000,0,1,0,1
59176,6,44,78000,0,1,0,0
59178,7,39,46000,1,0,0,1
59179,10,39,46000,1,0,0,0
59181,2,79,73000,1,0,0,1
59182,4,79,73000,1,0,0,0
59183,8,79,73000,1,0,0,0
59185,4,27,57000,1,0,0,0
59186,9,27,57000,1,0,0,1
59188,1,75,53000,0,1,0,1
59189,2,75,53000,0,1,0,0
59190,10,75,53000,0,1,0,1
59192,5,58,51000,1,0,0,0
59193,6,58,51000,1,0,0,0
59194,9,58,51000,1,0,0,0
59195,10,58,51000,1,0,0,0
59197,2,57,87000,1,0,0,1
59198,4,57,87000,1,0,0,1
59199,6,57,87000,1,0,0,1
59200,7,57,87000,1,0,0,1
59202,1,39,58000,1,0,0,0
59203,5,39,58000,1,0,0,0
59204,6,39,58000,1,0,0,1
59205,8,39,58000,1,0,0,0
59206,5,58,83000,1,0,0,0
59207,7,58,83000,1,0,0,0
59208,9,58,83000,1,0,0,0
59210,2,65,32000,1,0,0,0
59211,7,65,32000,1,0,0,0
59212,8,65,32000,1,0,0,0
59213,9,65,32000,1,0,0,0
59215,2,70,76000,0,1,0,1
59216,3,70,76000,0,1,0,0
59217,10,70,76000,0,1,0,0
59219,2,53,74000,0,1,0,1
59220,4,53,74000,0,1,0,1
59221,10,53,74000,0,1,0,1
59223,5,19,43000,1,0,0,0
59224,8,19,43000,1,0,0,0
59225,10,19,43000,1,0,0,0
59227,2,20,41000,1,0,0,0
59228,4,20,41000,1,0,0,0
59229,6,20,41000,1,0,0,1
59230,9,20,41000,1,0,0,0
59232,2,53,67000,1,0,0,1
59233,8,53,67000,1,0,0,0
59235,2,72,59000,1,0,0,0
59236,7,72,59000,1,0,0,0
59237,10,72,59000,1,0,0,0
59239,4,65,68000,1,0,0,1
59240,6,65,68000,1,0,0,1
59241,7,65,68000,1,0,0,1
59243,2,71,92000,1,0,0,1
59244,4,71,92000,1,0,0,0
59245,7,71,92000,1,0,0,1
59246,8,71,92000,1,0,0,0
59248,5,41,52000,1,0,0,0
59249,7,41,52000,1,0,0,1
59250,10,41,52000,1,0,0,1
59252,4,58,52000,1,0,0,1
59253,5,58,52000,1,0,0,0
59254,7,58,52000,1,0,0,1
59256,1,35,57000,1,0,0,0
59257,6,35,57000,1,0,0,0
59258,7,35,57000,1,0,0,0
59260,5,33,41000,1,0,0,0
59261,8,33,41000,1,0,0,0
59262,9,33,41000,1,0,0,1
59263,10,33,41000,1,0,0,0
59265,1,42,54000,1,0,0,0
59266,2,42,54000,1,0,0,0
59267,4,42,54000,1,0,0,0
59268,8,42,54000,1,0,0,0
59270,6,65,60000,1,0,0,0
59271,7,65,60000,1,0,0,0
59272,9,65,60000,1,0,0,0
59273,10,65,60000,1,0,0,0
59275,1,21,53000,1,0,0,0
59276,3,21,53000,1,0,0,0
59277,5,21,53000,1,0,0,0
59279,4,51,114000,0,1,0,0
59280,7,51,114000,0,1,0,1
59281,8,51,114000,0,1,0,0
59283,2,80,71000,0,1,0,1
59284,3,80,71000,0,1,0,0
59285,8,80,71000,0,1,0,0
59286,9,80,71000,0,1,0,0
59287,10,80,71000,0,1,0,0
59289,1,87,95000,0,1,0,1
59290,7,87,95000,0,1,0,1
59292,1,22,31000,0,1,0,0
59293,7,22,31000,0,1,0,1
59295,1,63,78000,0,1,0,0
59296,3,63,78000,0,1,0,0
59297,10,63,78000,0,1,0,0
59299,3,29,54000,0,1,0,0
59300,5,29,54000,0,1,0,0
59301,6,29,54000,0,1,0,0
59303,3,48,63000,0,1,0,0
59304,5,48,63000,0,1,0,1
59306,2,79,61000,0,1,0,1
59307,8,79,61000,0,1,0,0
59309,5,52,68000,1,0,0,0
59310,7,52,68000,1,0,0,0
59312,2,54,52000,0,1,0,1
59313,5,54,52000,0,1,0,0
59315,2,59,53000,1,0,0,0
59316,4,59,53000,1,0,0,0
59317,7,59,53000,1,0,0,0
59318,8,59,53000,1,0,0,0
59320,1,35,37000,1,0,0,0
59321,6,35,37000,1,0,0,1
59322,9,35,37000,1,0,0,0
59323,10,35,37000,1,0,0,0
59325,1,59,76000,0,1,0,0
59326,9,59,76000,0,1,0,0
59328,1,58,97000,0,1,0,0
59329,2,58,97000,0,1,0,1
59330,7,58,97000,0,1,0,1
59332,2,67,74000,1,0,0,1
59333,10,67,74000,1,0,0,1
59335,1,45,73000,0,1,0,0
59336,3,45,73000,0,1,0,0
59337,4,45,73000,0,1,0,0
59338,8,45,73000,0,1,0,0
59340,2,73,100000,0,1,0,1
59341,3,73,100000,0,1,0,0
59342,5,73,100000,0,1,0,1
59343,8,73,100000,0,1,0,0
59344,9,73,100000,0,1,0,1
59346,6,71,116000,1,0,0,1
59347,7,71,116000,1,0,0,1
59348,9,71,116000,1,0,0,1
59349,10,71,116000,1,0,0,0
59351,2,49,74000,0,1,0,1
59352,5,49,74000,0,1,0,1
59353,7,49,74000,0,1,0,1
59354,10,49,74000,0,1,0,1
59356,4,50,33000,0,1,0,0
59357,6,50,33000,0,1,0,1
59358,8,50,33000,0,1,0,0
59359,10,50,33000,0,1,0,0
59361,4,63,83000,1,0,0,1
59362,7,63,83000,1,0,0,1
59363,9,63,83000,1,0,0,0
59365,3,64,86000,1,0,0,0
59366,5,64,86000,1,0,0,1
59367,6,64,86000,1,0,0,1
59368,10,64,86000,1,0,0,1
59370,2,71,45000,1,0,0,0
59371,6,71,45000,1,0,0,1
59372,9,71,45000,1,0,0,0
59374,2,48,92000,1,0,0,1
59375,3,48,92000,1,0,0,0
59376,6,48,92000,1,0,0,1
59378,1,81,89000,0,1,0,1
59379,3,81,89000,0,1,0,0
59380,8,81,89000,0,1,0,0
59381,9,81,89000,0,1,0,1
59383,3,73,56000,1,0,0,0
59384,4,73,56000,1,0,0,1
59385,5,73,56000,1,0,0,1
59386,7,73,56000,1,0,0,0
59387,9,73,56000,1,0,0,0
59389,2,58,70000,1,0,0,1
59390,3,58,70000,1,0,0,0
59391,9,58,70000,1,0,0,1
59393,3,56,73000,1,0,0,0
59394,10,56,73000,1,0,0,1
59396,2,51,63000,1,0,0,0
59397,4,51,63000,1,0,0,0
59398,6,51,63000,1,0,0,1
59399,9,51,63000,1,0,0,1
59401,1,51,100000,0,1,0,0
59402,4,51,100000,0,1,0,0
59403,7,51,100000,0,1,0,1
59404,8,51,100000,0,1,0,0
59405,9,51,100000,0,1,0,1
59406,10,51,100000,0,1,0,0
59408,3,69,59000,0,1,0,0
59409,4,69,59000,0,1,0,0
59410,9,69,59000,0,1,0,1
59412,3,55,55000,0,1,0,0
59413,6,55,55000,0,1,0,1
59414,8,55,55000,0,1,0,0
59415,9,55,55000,0,1,0,0
59417,1,45,79000,1,0,0,1
59418,5,45,79000,1,0,0,0
59419,6,45,79000,1,0,0,1
59420,7,45,79000,1,0,0,1
59422,1,70,35000,0,1,0,0
59423,4,70,35000,0,1,0,0
59424,5,70,35000,0,1,0,0
59425,9,70,35000,0,1,0,1
59427,2,23,54000,1,0,0,0
59428,5,23,54000,1,0,0,0
59429,6,23,54000,1,0,0,0
59430,8,23,54000,1,0,0,0
59431,9,23,54000,1,0,0,0
59432,10,23,54000,1,0,0,0
59434,1,58,54000,1,0,0,0
59435,2,58,54000,1,0,0,1
59437,3,39,65000,1,0,0,0
59438,6,39,65000,1,0,0,1
59440,4,74,73000,0,1,0,0
59441,8,74,73000,0,1,0,0
59443,3,56,63000,0,1,0,0
59444,4,56,63000,0,1,0,0
59445,6,56,63000,0,1,0,1
59446,8,56,63000,0,1,0,0
59448,4,48,117000,0,1,0,0
59449,5,48,117000,0,1,0,0
59450,7,48,117000,0,1,0,1
59451,10,48,117000,0,1,0,0
59453,2,60,103000,0,1,0,1
59454,3,60,103000,0,1,0,0
59455,5,60,103000,0,1,0,0
59456,8,60,103000,0,1,0,0
59457,9,60,103000,0,1,0,1
59458,1,56,99000,1,0,0,0
59459,6,56,99000,1,0,0,0
59460,7,56,99000,1,0,0,0
59461,8,56,99000,1,0,0,0
59462,9,56,99000,1,0,0,0
59464,1,69,82000,0,1,0,1
59465,4,69,82000,0,1,0,1
59466,5,69,82000,0,1,0,1
59467,8,69,82000,0,1,0,0
59468,9,69,82000,0,1,0,1
59470,2,29,59000,1,0,0,0
59471,3,29,59000,1,0,0,0
59472,6,29,59000,1,0,0,0
59473,8,29,59000,1,0,0,0
59474,10,29,59000,1,0,0,0
59476,2,69,92000,1,0,0,0
59477,3,69,92000,1,0,0,0
59478,6,69,92000,1,0,0,0
59479,8,69,92000,1,0,0,0
