,customer_id,offer_id,offer_received,offer_viewed,offer_completed,time_received,time_viewed,time_completed,offer_duration
55609,13520,6,1.0,1.0,1.0,336,354,348,168
55610,13520,9,1.0,1.0,1.0,0,0,54,120
55612,13521,1,2.0,2.0,1.0,0,102,36,168
55613,13521,3,1.0,1.0,0.0,168,198,0,96
55614,13521,8,1.0,1.0,0.0,504,510,0,72
55616,13522,1,3.0,3.0,0.0,0,54,0,168
55617,13522,5,1.0,0.0,1.0,336,0,522,240
55618,13522,6,1.0,1.0,1.0,168,174,204,168
55619,13522,8,1.0,1.0,0.0,408,420,0,72
55621,13523,1,1.0,1.0,1.0,168,246,264,168
55622,13523,2,1.0,1.0,1.0,0,6,48,120
55623,13523,7,1.0,1.0,1.0,504,654,654,240
55624,13523,8,2.0,1.0,0.0,336,342,0,72
55626,13524,1,1.0,1.0,1.0,504,510,546,168
55627,13524,2,1.0,1.0,1.0,408,432,474,120
55628,13524,4,1.0,0.0,1.0,0,0,138,168
55629,13524,9,1.0,1.0,1.0,576,612,654,120
55631,13526,1,1.0,1.0,1.0,336,348,366,168
55632,13526,5,2.0,1.0,2.0,168,528,366,240
55633,13526,10,1.0,1.0,1.0,576,588,600,168
55635,13527,1,2.0,2.0,1.0,504,558,678,168
55636,13527,3,1.0,0.0,0.0,168,0,0,96
55637,13527,4,1.0,1.0,1.0,336,432,450,168
55639,13528,1,1.0,1.0,0.0,336,348,0,168
55640,13528,2,1.0,1.0,0.0,168,168,0,120
55641,13528,6,1.0,1.0,0.0,576,606,0,168
55642,13528,9,3.0,3.0,0.0,0,6,0,120
55644,13529,3,1.0,1.0,0.0,408,492,0,96
55645,13529,8,1.0,1.0,0.0,0,0,0,72
55646,13529,10,2.0,2.0,2.0,504,510,570,168
55648,13531,1,2.0,2.0,2.0,336,366,420,168
55649,13531,6,1.0,1.0,1.0,408,450,420,168
55650,13531,8,1.0,1.0,0.0,168,234,0,72
55651,13531,10,2.0,1.0,1.0,0,150,672,168
55653,13532,1,1.0,1.0,1.0,0,84,138,168
55654,13532,4,1.0,1.0,1.0,408,450,522,168
55655,13532,5,1.0,1.0,0.0,504,504,0,240
55656,13532,6,1.0,1.0,0.0,168,168,0,168
55657,13532,7,1.0,1.0,0.0,576,576,0,240
55658,13532,8,1.0,1.0,0.0,336,336,0,72
55660,13533,2,1.0,1.0,1.0,576,606,582,120
55661,13533,4,1.0,1.0,1.0,504,510,582,168
55662,13533,6,1.0,1.0,1.0,0,6,102,168
55663,13533,8,1.0,1.0,0.0,168,246,0,72
55664,13533,9,1.0,1.0,1.0,408,408,414,120
55666,13534,2,2.0,2.0,1.0,168,222,186,120
55667,13534,5,1.0,1.0,0.0,336,402,0,240
55668,13534,6,1.0,1.0,1.0,504,522,618,168
55669,13534,9,1.0,1.0,1.0,576,588,618,120
55670,13534,10,1.0,1.0,0.0,0,6,0,168
55672,13535,1,1.0,1.0,1.0,336,342,342,168
55673,13535,7,2.0,2.0,2.0,408,420,420,240
55674,13535,9,1.0,1.0,1.0,0,0,54,120
55675,13535,10,1.0,1.0,1.0,168,186,234,168
55677,13537,3,1.0,0.0,0.0,0,0,0,96
55678,13537,7,1.0,1.0,1.0,504,516,618,240
55679,13537,10,1.0,1.0,0.0,168,210,0,168
55681,13538,5,1.0,1.0,1.0,504,552,558,240
55682,13538,8,2.0,1.0,0.0,336,342,0,72
55683,13538,10,2.0,1.0,2.0,168,210,192,168
55685,13539,6,1.0,1.0,0.0,576,600,0,168
55686,13539,7,1.0,1.0,0.0,336,372,0,240
55687,13539,8,1.0,1.0,0.0,168,264,0,72
55688,13539,10,1.0,1.0,0.0,408,444,0,168
55690,13540,6,2.0,2.0,2.0,0,6,18,168
55691,13540,7,1.0,1.0,1.0,504,504,546,240
55692,13540,8,1.0,1.0,0.0,168,222,0,72
55693,13540,9,1.0,1.0,1.0,576,576,588,120
55694,13540,10,1.0,1.0,1.0,336,342,372,168
55696,13542,5,1.0,0.0,1.0,504,0,600,240
55697,13542,9,1.0,1.0,1.0,576,576,600,120
55698,13542,10,2.0,0.0,1.0,0,0,516,168
55700,13543,1,2.0,2.0,0.0,0,0,0,168
55701,13543,3,1.0,0.0,0.0,408,0,0,96
55702,13543,4,1.0,0.0,0.0,504,0,0,168
55703,13543,5,1.0,0.0,0.0,576,0,0,240
55704,13543,10,1.0,0.0,0.0,168,0,0,168
55706,13544,2,1.0,1.0,0.0,168,168,0,120
55707,13544,3,1.0,1.0,0.0,0,42,0,96
55708,13544,5,1.0,1.0,0.0,504,540,0,240
55709,13544,8,1.0,1.0,0.0,336,348,0,72
55711,13545,5,1.0,0.0,1.0,504,0,594,240
55712,13545,7,2.0,2.0,2.0,168,234,234,240
55714,13546,2,1.0,1.0,1.0,576,582,684,120
55715,13546,3,1.0,1.0,0.0,336,342,0,96
55716,13546,6,1.0,1.0,1.0,408,420,408,168
55717,13546,7,1.0,1.0,1.0,168,186,198,240
55718,13546,8,1.0,1.0,0.0,0,42,0,72
55720,13547,1,1.0,1.0,1.0,336,390,456,168
55721,13547,4,2.0,2.0,2.0,0,24,42,168
55722,13547,6,3.0,3.0,1.0,168,174,240,168
55724,13548,1,1.0,1.0,1.0,336,354,354,168
55725,13548,4,1.0,1.0,1.0,408,408,438,168
55726,13548,5,1.0,1.0,1.0,168,210,390,240
55727,13548,10,1.0,1.0,1.0,576,576,594,168
55729,13549,1,1.0,1.0,1.0,0,0,0,168
55730,13549,2,1.0,1.0,1.0,408,420,438,120
55731,13549,3,1.0,1.0,0.0,504,522,0,96
55732,13549,4,1.0,1.0,1.0,576,594,714,168
55733,13549,8,2.0,2.0,0.0,168,204,0,72
55735,13550,1,2.0,1.0,1.0,0,582,30,168
55736,13550,4,1.0,1.0,1.0,504,528,528,168
55737,13550,9,1.0,1.0,1.0,408,408,480,120
55738,13550,10,1.0,1.0,1.0,336,360,396,168
55740,13551,2,1.0,1.0,1.0,336,336,336,120
55741,13551,3,1.0,1.0,0.0,576,606,0,96
55742,13551,5,1.0,0.0,1.0,0,0,42,240
55743,13551,7,1.0,1.0,1.0,408,420,432,240
55744,13551,9,1.0,1.0,1.0,168,180,192,120
55746,13552,4,3.0,0.0,1.0,336,0,570,168
55747,13552,7,1.0,1.0,0.0,408,408,0,240
55748,13552,8,1.0,1.0,0.0,168,198,0,72
55750,13553,2,1.0,1.0,0.0,576,636,0,120
55751,13553,5,2.0,0.0,0.0,408,0,0,240
55752,13553,6,1.0,1.0,1.0,0,36,132,168
55754,13554,1,1.0,1.0,0.0,408,438,0,168
55755,13554,5,2.0,0.0,0.0,504,0,0,240
55756,13554,8,1.0,1.0,0.0,168,174,0,72
55757,13554,9,1.0,0.0,1.0,336,0,444,120
55758,13554,10,1.0,1.0,0.0,0,12,0,168
55760,13555,3,1.0,1.0,0.0,0,0,0,96
55761,13555,4,1.0,1.0,1.0,504,510,570,168
55762,13555,8,2.0,2.0,0.0,408,486,0,72
55763,13555,10,1.0,1.0,1.0,336,336,420,168
55765,13557,1,1.0,1.0,0.0,168,246,0,168
55766,13557,5,1.0,1.0,1.0,336,360,378,240
55767,13557,8,2.0,2.0,0.0,408,408,0,72
55768,13557,10,1.0,1.0,1.0,504,510,624,168
55770,13558,3,1.0,0.0,0.0,408,0,0,96
55771,13558,4,1.0,0.0,0.0,504,0,0,168
55772,13558,8,2.0,2.0,0.0,0,84,0,72
55773,13558,9,1.0,1.0,0.0,336,390,0,120
55775,13559,1,1.0,1.0,0.0,0,12,0,168
55776,13559,2,1.0,1.0,0.0,168,168,0,120
55777,13559,6,1.0,1.0,1.0,408,420,444,168
55778,13559,8,1.0,1.0,0.0,336,390,0,72
55779,13559,10,1.0,0.0,0.0,504,0,0,168
55781,13560,1,1.0,1.0,0.0,0,12,0,168
55782,13560,3,1.0,1.0,0.0,576,594,0,96
55783,13560,6,2.0,2.0,2.0,336,342,486,168
55785,13561,1,1.0,1.0,1.0,0,210,18,168
55786,13561,3,1.0,0.0,0.0,504,0,0,96
55787,13561,7,1.0,1.0,1.0,336,348,348,240
55788,13561,8,1.0,1.0,0.0,408,456,0,72
55789,13561,10,1.0,1.0,1.0,576,576,714,168
55790,13562,1,1.0,1.0,0.0,168,180,0,168
55791,13562,5,1.0,0.0,0.0,408,0,0,240
55792,13562,9,2.0,1.0,0.0,336,576,0,120
55793,13562,10,1.0,0.0,0.0,504,0,0,168
55795,13563,1,1.0,1.0,0.0,576,588,0,168
55796,13563,4,1.0,0.0,0.0,0,0,0,168
55797,13563,10,1.0,0.0,0.0,408,0,0,168
55799,13564,4,1.0,1.0,1.0,336,366,354,168
55800,13564,5,1.0,0.0,1.0,168,0,354,240
55801,13564,7,1.0,1.0,1.0,576,582,618,240
55802,13564,9,1.0,1.0,1.0,0,6,18,120
55804,13565,1,2.0,1.0,0.0,336,576,0,168
55805,13565,2,2.0,2.0,0.0,168,258,0,120
55807,13566,5,1.0,1.0,0.0,576,576,0,240
55808,13566,9,1.0,1.0,0.0,504,516,0,120
55809,13566,10,1.0,1.0,0.0,408,492,0,168
55811,13567,6,2.0,2.0,0.0,408,408,0,168
55812,13567,10,3.0,0.0,0.0,0,0,0,168
55814,13568,4,2.0,0.0,1.0,0,0,60,168
55815,13568,5,1.0,0.0,0.0,504,0,0,240
55816,13568,6,2.0,1.0,2.0,168,174,210,168
55817,13568,9,1.0,1.0,1.0,336,378,444,120
55819,13569,4,1.0,1.0,1.0,576,642,666,168
55820,13569,7,1.0,1.0,0.0,0,168,0,240
55822,13570,3,1.0,0.0,0.0,336,0,0,96
55823,13570,7,1.0,1.0,0.0,0,60,0,240
55825,13572,4,1.0,0.0,0.0,168,0,0,168
55826,13572,5,1.0,0.0,0.0,408,0,0,240
55827,13572,7,1.0,1.0,1.0,336,342,468,240
55828,13572,9,1.0,1.0,0.0,0,24,0,120
55830,13574,3,1.0,1.0,0.0,576,612,0,96
55831,13574,6,1.0,1.0,1.0,408,444,564,168
55832,13574,7,1.0,1.0,1.0,168,168,186,240
55834,13575,2,1.0,0.0,1.0,336,0,336,120
55835,13575,7,1.0,1.0,1.0,576,666,690,240
55836,13575,10,2.0,2.0,1.0,0,0,72,168
55838,13577,2,1.0,1.0,1.0,576,648,636,120
55839,13577,3,2.0,0.0,0.0,336,0,0,96
55840,13577,5,1.0,0.0,1.0,168,0,198,240
55841,13577,7,1.0,1.0,1.0,408,492,414,240
55842,13577,8,1.0,1.0,0.0,0,18,0,72
55844,13578,1,2.0,2.0,1.0,0,6,624,168
55845,13578,8,1.0,1.0,0.0,168,174,0,72
55846,13578,9,2.0,1.0,1.0,336,450,624,120
55848,13579,1,1.0,1.0,1.0,336,348,408,168
55849,13579,3,1.0,0.0,0.0,168,0,0,96
55851,13580,2,1.0,1.0,0.0,0,0,0,120
55852,13580,3,1.0,0.0,0.0,504,0,0,96
55853,13580,6,1.0,1.0,0.0,576,624,0,168
55854,13580,7,1.0,1.0,1.0,168,192,258,240
55855,13580,8,1.0,1.0,0.0,336,396,0,72
55856,13580,10,1.0,0.0,0.0,408,0,0,168
55858,13581,1,2.0,2.0,1.0,0,0,576,168
55859,13581,4,2.0,2.0,2.0,336,336,336,168
55860,13581,5,1.0,1.0,1.0,576,624,612,240
55862,13582,3,1.0,1.0,0.0,576,684,0,96
55863,13582,6,2.0,2.0,1.0,0,36,138,168
55864,13582,10,1.0,0.0,0.0,408,0,0,168
55866,13583,3,1.0,0.0,0.0,336,0,0,96
55867,13583,4,1.0,1.0,1.0,576,588,582,168
55868,13583,5,1.0,1.0,1.0,408,534,534,240
55869,13583,10,2.0,1.0,2.0,0,120,144,168
55871,13584,2,1.0,1.0,0.0,576,606,0,120
55872,13584,4,1.0,1.0,0.0,408,444,0,168
55873,13584,6,1.0,1.0,0.0,504,510,0,168
55874,13584,7,1.0,1.0,0.0,336,348,0,240
55875,13584,8,1.0,1.0,0.0,168,168,0,72
55877,13585,1,1.0,1.0,0.0,576,660,0,168
55878,13585,2,1.0,1.0,0.0,336,348,0,120
55879,13585,4,1.0,0.0,1.0,504,0,666,168
55880,13585,6,1.0,1.0,0.0,0,54,0,168
55882,13586,1,1.0,1.0,1.0,408,438,570,168
55883,13586,2,1.0,1.0,1.0,168,174,192,120
55884,13586,3,1.0,0.0,0.0,576,0,0,96
55885,13586,4,1.0,0.0,1.0,0,0,66,168
55886,13586,9,1.0,1.0,1.0,504,522,570,120
55888,13588,1,1.0,1.0,1.0,576,690,618,168
55889,13588,2,3.0,3.0,3.0,168,198,270,120
55890,13588,8,1.0,1.0,0.0,408,444,0,72
55891,13588,10,1.0,0.0,1.0,0,0,54,168
55893,13589,3,1.0,0.0,0.0,504,0,0,96
55894,13589,5,1.0,0.0,0.0,336,0,0,240
55895,13589,8,1.0,1.0,0.0,0,0,0,72
55896,13589,9,1.0,1.0,0.0,168,174,0,120
55898,13590,5,1.0,0.0,1.0,168,0,270,240
55899,13590,6,1.0,1.0,1.0,0,0,18,168
55900,13590,9,1.0,1.0,1.0,408,474,474,120
55902,13591,3,1.0,0.0,0.0,168,0,0,96
55903,13591,4,1.0,0.0,1.0,0,0,48,168
55904,13591,5,1.0,0.0,1.0,336,0,402,240
55905,13591,6,1.0,1.0,1.0,504,504,516,168
55906,13591,8,1.0,1.0,0.0,576,600,0,72
55907,13591,10,1.0,0.0,1.0,408,0,444,168
55909,13592,2,1.0,1.0,0.0,168,180,0,120
55910,13592,3,1.0,0.0,0.0,504,0,0,96
55911,13592,4,1.0,0.0,0.0,576,0,0,168
55912,13592,6,1.0,1.0,0.0,408,432,0,168
55914,13594,1,1.0,0.0,0.0,576,0,0,168
55915,13594,6,1.0,1.0,0.0,168,246,0,168
55916,13594,8,1.0,0.0,0.0,0,0,0,72
55917,13594,9,1.0,1.0,0.0,408,474,0,120
55919,13595,3,1.0,0.0,0.0,336,0,0,96
55920,13595,4,1.0,0.0,1.0,504,0,522,168
55921,13595,5,1.0,0.0,1.0,408,0,612,240
55922,13595,7,1.0,1.0,1.0,168,192,276,240
55924,13597,1,1.0,1.0,1.0,336,408,432,168
55925,13597,2,1.0,1.0,0.0,504,510,0,120
55926,13597,3,1.0,1.0,0.0,576,576,0,96
55927,13597,5,1.0,0.0,1.0,168,0,318,240
55928,13597,6,1.0,1.0,1.0,0,90,54,168
55930,13598,5,1.0,1.0,1.0,0,78,204,240
55931,13598,7,1.0,1.0,1.0,168,180,204,240
55933,13599,1,2.0,1.0,1.0,408,438,438,168
55934,13599,4,1.0,0.0,1.0,336,0,378,168
55935,13599,10,1.0,1.0,1.0,168,222,228,168
55937,13600,2,2.0,2.0,1.0,0,18,666,120
55938,13600,4,1.0,0.0,1.0,408,0,420,168
55939,13600,6,1.0,1.0,1.0,336,378,348,168
55941,13601,3,1.0,0.0,0.0,504,0,0,96
55942,13601,5,3.0,1.0,3.0,0,96,186,240
55943,13601,6,1.0,1.0,1.0,408,414,468,168
55944,13601,9,1.0,1.0,0.0,336,336,0,120
55946,13603,4,2.0,0.0,2.0,408,0,432,168
55947,13603,6,1.0,1.0,1.0,504,540,582,168
55949,13604,1,1.0,1.0,1.0,168,186,204,168
55950,13604,3,2.0,2.0,0.0,408,414,0,96
55951,13604,9,1.0,1.0,1.0,336,372,336,120
55952,13605,4,1.0,0.0,0.0,504,0,0,168
55953,13605,5,1.0,0.0,0.0,408,0,0,240
55954,13605,6,1.0,1.0,0.0,0,0,0,168
55955,13605,8,1.0,1.0,0.0,168,174,0,72
55956,13605,10,1.0,0.0,0.0,576,0,0,168
55958,13606,5,2.0,0.0,1.0,408,0,510,240
55959,13606,7,1.0,1.0,1.0,336,348,348,240
55960,13606,8,1.0,1.0,0.0,0,48,0,72
55962,13607,1,2.0,2.0,2.0,336,372,420,168
55963,13607,2,1.0,1.0,0.0,504,510,0,120
55964,13607,6,1.0,1.0,1.0,168,168,240,168
55965,13607,7,1.0,1.0,1.0,576,594,678,240
55966,13607,9,1.0,1.0,1.0,0,0,48,120
55968,13608,2,1.0,0.0,0.0,408,0,0,120
55969,13608,4,2.0,0.0,2.0,336,0,432,168
55970,13608,7,1.0,1.0,1.0,168,252,300,240
55971,13608,8,1.0,0.0,0.0,504,0,0,72
55973,13609,3,1.0,0.0,0.0,336,0,0,96
55974,13609,5,2.0,0.0,1.0,408,0,630,240
55975,13609,6,2.0,2.0,1.0,168,180,504,168
55977,13610,1,1.0,1.0,1.0,576,582,576,168
55978,13610,3,1.0,1.0,0.0,336,336,0,96
55979,13610,4,2.0,2.0,2.0,408,408,444,168
55980,13610,5,1.0,1.0,1.0,0,48,96,240
55982,13611,4,1.0,1.0,1.0,576,588,696,168
55983,13611,5,1.0,0.0,1.0,504,0,696,240
55984,13611,6,1.0,1.0,1.0,408,408,528,168
55985,13611,7,1.0,1.0,1.0,336,354,372,240
55986,13611,9,1.0,1.0,1.0,0,0,120,120
55988,13612,4,2.0,1.0,1.0,0,666,168,168
55989,13612,9,1.0,1.0,0.0,336,384,0,120
55991,13613,7,1.0,1.0,1.0,576,600,624,240
55992,13613,9,2.0,2.0,2.0,0,6,18,120
55994,13614,3,1.0,0.0,0.0,576,0,0,96
55995,13614,6,2.0,2.0,2.0,0,54,84,168
55996,13614,10,1.0,0.0,1.0,504,0,540,168
55998,13615,1,1.0,1.0,0.0,576,618,0,168
55999,13615,6,1.0,1.0,1.0,408,414,570,168
56000,13615,7,2.0,2.0,1.0,0,12,120,240
56001,13615,8,1.0,1.0,0.0,336,372,0,72
56003,13616,2,1.0,0.0,1.0,336,0,438,120
56004,13616,3,2.0,0.0,0.0,168,0,0,96
56005,13616,4,1.0,1.0,1.0,576,588,582,168
56006,13616,6,1.0,1.0,0.0,0,36,0,168
56008,13617,1,1.0,1.0,1.0,504,510,510,168
56009,13617,2,1.0,1.0,1.0,168,210,264,120
56010,13617,3,1.0,0.0,0.0,576,0,0,96
56011,13617,9,1.0,1.0,1.0,0,24,36,120
56012,13618,1,1.0,1.0,0.0,576,594,0,168
56013,13618,4,1.0,1.0,0.0,168,180,0,168
56014,13618,6,2.0,2.0,0.0,0,6,0,168
56015,13618,9,1.0,1.0,0.0,336,378,0,120
56017,13619,2,1.0,1.0,0.0,336,354,0,120
56018,13619,4,1.0,1.0,1.0,576,588,690,168
56019,13619,8,2.0,2.0,0.0,0,0,0,72
56020,13619,10,1.0,1.0,0.0,168,168,0,168
56022,13620,3,1.0,1.0,0.0,504,522,0,96
56023,13620,5,1.0,0.0,1.0,0,0,132,240
56024,13620,6,1.0,1.0,1.0,168,210,228,168
56025,13620,9,2.0,1.0,2.0,336,582,390,120
56027,13621,1,1.0,0.0,0.0,336,0,0,168
56028,13621,3,1.0,1.0,0.0,408,438,0,96
56029,13621,4,1.0,0.0,0.0,0,0,0,168
56030,13621,5,1.0,0.0,0.0,504,0,0,240
56031,13621,8,1.0,1.0,0.0,168,174,0,72
56032,13621,9,1.0,1.0,0.0,576,624,0,120
56034,13623,3,1.0,1.0,0.0,408,408,0,96
56035,13623,4,1.0,1.0,1.0,576,588,624,168
56036,13623,5,1.0,1.0,1.0,168,192,192,240
56037,13623,6,1.0,1.0,1.0,336,342,414,168
56038,13623,9,1.0,1.0,0.0,0,6,0,120
56040,13624,2,1.0,1.0,1.0,576,576,600,120
56041,13624,4,1.0,0.0,0.0,0,0,0,168
56042,13624,6,1.0,1.0,1.0,168,180,258,168
56043,13624,10,2.0,1.0,2.0,336,528,372,168
56045,13625,2,1.0,1.0,0.0,168,180,0,120
56046,13625,3,1.0,1.0,0.0,408,420,0,96
56047,13625,7,1.0,1.0,1.0,504,504,570,240
56048,13625,10,2.0,0.0,1.0,0,0,606,168
56050,13626,1,1.0,1.0,1.0,0,30,54,168
56051,13626,5,1.0,1.0,1.0,168,222,258,240
56052,13626,6,1.0,1.0,1.0,576,576,576,168
56053,13626,9,1.0,1.0,1.0,504,504,510,120
56054,13626,10,1.0,1.0,1.0,408,426,510,168
56056,13627,1,1.0,1.0,0.0,504,504,0,168
56057,13627,6,1.0,1.0,1.0,576,576,654,168
56058,13627,8,2.0,2.0,0.0,168,204,0,72
56059,13627,10,1.0,0.0,1.0,408,0,546,168
56061,13628,2,1.0,0.0,0.0,168,0,0,120
56062,13628,4,1.0,1.0,0.0,576,576,0,168
56063,13628,6,2.0,2.0,1.0,0,102,0,168
56064,13628,9,1.0,0.0,1.0,336,0,378,120
56066,13630,2,1.0,1.0,0.0,336,354,0,120
56067,13630,3,1.0,1.0,0.0,0,6,0,96
56068,13630,4,1.0,1.0,1.0,576,648,672,168
56069,13630,6,1.0,1.0,0.0,168,180,0,168
56070,13630,8,2.0,1.0,0.0,408,432,0,72
56072,13631,4,1.0,0.0,1.0,576,0,606,168
56073,13631,7,2.0,2.0,2.0,168,240,396,240
56074,13631,10,1.0,0.0,1.0,504,0,606,168
56076,13632,1,1.0,0.0,0.0,336,0,0,168
56077,13632,7,1.0,1.0,1.0,504,546,540,240
56078,13632,8,1.0,0.0,0.0,408,0,0,72
56079,13632,10,1.0,1.0,0.0,576,606,0,168
56081,13633,3,1.0,1.0,0.0,0,30,0,96
56082,13633,4,2.0,0.0,2.0,408,0,516,168
56083,13633,9,2.0,1.0,1.0,336,588,636,120
56084,13633,10,1.0,1.0,1.0,168,288,312,168
56086,13634,5,1.0,1.0,1.0,504,504,618,240
56087,13634,6,1.0,1.0,0.0,408,408,0,168
56088,13634,8,1.0,1.0,0.0,576,606,0,72
56090,13635,1,1.0,1.0,1.0,0,42,84,168
56091,13635,2,1.0,1.0,1.0,336,336,336,120
56092,13635,3,1.0,0.0,0.0,576,0,0,96
56093,13635,5,1.0,1.0,1.0,168,234,288,240
56095,13636,4,1.0,0.0,0.0,576,0,0,168
56096,13636,5,1.0,0.0,0.0,504,0,0,240
56097,13636,7,3.0,3.0,1.0,0,0,570,240
56099,13638,5,2.0,0.0,1.0,336,0,480,240
56100,13638,8,1.0,1.0,0.0,168,180,0,72
56101,13638,9,1.0,1.0,1.0,408,426,432,120
56102,13638,10,1.0,1.0,1.0,504,510,552,168
56104,13640,1,1.0,1.0,1.0,0,24,54,168
56105,13640,2,1.0,1.0,1.0,336,336,336,120
56106,13640,6,1.0,1.0,1.0,504,504,522,168
56107,13640,10,2.0,2.0,2.0,408,462,522,168
56109,13641,1,1.0,1.0,0.0,408,456,0,168
56110,13641,4,1.0,0.0,1.0,504,0,672,168
56111,13641,9,3.0,2.0,1.0,168,168,672,120
56113,13642,6,2.0,1.0,0.0,0,378,0,168
56114,13642,9,1.0,1.0,0.0,168,216,0,120
56115,13642,10,2.0,0.0,0.0,408,0,0,168
56117,13643,1,1.0,1.0,0.0,0,6,0,168
56118,13643,2,1.0,1.0,0.0,408,408,0,120
56119,13643,9,1.0,1.0,0.0,576,582,0,120
56120,13643,10,1.0,1.0,1.0,168,234,324,168
56122,13645,1,1.0,1.0,1.0,0,12,168,168
56123,13645,2,1.0,1.0,1.0,336,354,444,120
56124,13645,4,2.0,0.0,2.0,168,0,168,168
56125,13645,8,1.0,1.0,0.0,576,594,0,72
56127,13646,6,1.0,1.0,1.0,336,372,390,168
56128,13646,7,1.0,1.0,1.0,576,588,618,240
56129,13646,8,1.0,1.0,0.0,168,174,0,72
56130,13646,9,1.0,1.0,0.0,408,528,0,120
56132,13647,1,1.0,1.0,1.0,336,336,342,168
56133,13647,4,2.0,1.0,1.0,168,438,414,168
56134,13647,7,1.0,1.0,1.0,504,510,510,240
56135,13647,9,1.0,1.0,1.0,576,636,630,120
56137,13648,4,1.0,1.0,1.0,0,90,18,168
56138,13648,7,2.0,2.0,2.0,168,198,372,240
56139,13648,9,1.0,1.0,0.0,504,504,0,120
56141,13649,3,1.0,0.0,0.0,336,0,0,96
56142,13649,7,2.0,2.0,2.0,0,30,36,240
56143,13649,10,1.0,0.0,1.0,168,0,216,168
56145,13650,2,1.0,1.0,0.0,576,576,0,120
56146,13650,4,1.0,1.0,0.0,504,516,0,168
56147,13650,5,1.0,0.0,0.0,408,0,0,240
56148,13650,6,1.0,0.0,0.0,168,0,0,168
56150,13651,1,1.0,1.0,1.0,336,366,390,168
56151,13651,2,1.0,1.0,1.0,168,168,168,120
56152,13651,4,1.0,0.0,1.0,504,0,630,168
56154,13652,5,1.0,1.0,0.0,168,186,0,240
56155,13652,6,1.0,1.0,0.0,0,0,0,168
56156,13652,8,1.0,1.0,0.0,408,420,0,72
56157,13652,10,2.0,2.0,1.0,336,336,540,168
56159,13653,2,1.0,1.0,1.0,0,6,30,120
56160,13653,3,1.0,0.0,0.0,168,0,0,96
56161,13653,6,2.0,2.0,2.0,504,534,534,168
56162,13653,9,1.0,1.0,0.0,408,450,0,120
56164,13654,1,2.0,1.0,2.0,0,24,54,168
56165,13654,6,1.0,1.0,1.0,408,414,420,168
56166,13654,8,1.0,0.0,0.0,336,0,0,72
56167,13654,9,1.0,1.0,1.0,576,576,576,120
56169,13655,1,2.0,2.0,2.0,168,216,228,168
56170,13655,2,1.0,1.0,1.0,408,408,504,120
56171,13655,5,1.0,0.0,0.0,0,0,0,240
56172,13655,8,1.0,1.0,0.0,504,504,0,72
56174,13656,4,2.0,0.0,1.0,168,0,192,168
56175,13656,7,1.0,1.0,1.0,0,30,138,240
56176,13656,10,2.0,1.0,0.0,408,468,0,168
56178,13657,2,1.0,1.0,1.0,408,414,420,120
56179,13657,6,1.0,1.0,1.0,336,336,348,168
56180,13657,8,1.0,1.0,0.0,168,168,0,72
56181,13657,10,2.0,2.0,2.0,504,564,516,168
56183,13658,2,1.0,1.0,0.0,576,600,0,120
56184,13658,3,2.0,1.0,0.0,0,174,0,96
56185,13658,9,1.0,1.0,0.0,336,342,0,120
56186,13658,10,1.0,0.0,0.0,408,0,0,168
56188,13659,2,1.0,1.0,1.0,408,408,504,120
56189,13659,5,1.0,1.0,0.0,336,378,0,240
56190,13659,6,1.0,1.0,1.0,576,654,684,168
56192,13660,4,1.0,1.0,0.0,0,36,0,168
56193,13660,5,1.0,0.0,1.0,408,0,408,240
56194,13660,9,1.0,1.0,1.0,576,582,606,120
56196,13661,2,1.0,1.0,0.0,168,180,0,120
56197,13661,5,1.0,0.0,0.0,408,0,0,240
56198,13661,6,1.0,1.0,0.0,504,504,0,168
56199,13661,8,1.0,1.0,0.0,0,0,0,72
56200,13661,10,1.0,0.0,0.0,576,0,0,168
56202,13662,1,2.0,2.0,2.0,0,0,48,168
56203,13662,8,1.0,1.0,0.0,408,420,0,72
56204,13662,10,1.0,1.0,1.0,168,168,168,168
56206,13663,4,1.0,1.0,1.0,168,174,168,168
56207,13663,6,1.0,1.0,1.0,0,18,108,168
56208,13663,7,1.0,1.0,1.0,576,594,588,240
56209,13663,9,1.0,1.0,1.0,408,414,414,120
56210,13663,10,1.0,1.0,1.0,336,336,360,168
56212,13664,2,1.0,1.0,1.0,0,0,60,120
56213,13664,3,2.0,0.0,0.0,168,0,0,96
56214,13664,6,1.0,1.0,1.0,408,414,420,168
56215,13664,7,1.0,1.0,1.0,336,336,390,240
56216,13664,10,1.0,1.0,1.0,576,624,642,168
56218,13665,1,1.0,1.0,0.0,408,408,0,168
56219,13665,5,2.0,1.0,0.0,0,318,0,240
56220,13665,6,1.0,1.0,1.0,576,594,594,168
56221,13665,7,1.0,0.0,1.0,336,0,522,240
56222,13665,10,1.0,0.0,1.0,504,0,540,168
56224,13666,4,3.0,1.0,3.0,168,384,216,168
56225,13666,8,1.0,1.0,0.0,576,624,0,72
56226,13666,10,2.0,1.0,2.0,0,564,36,168
56228,13667,1,1.0,0.0,0.0,0,0,0,168
56229,13667,5,1.0,0.0,1.0,576,0,672,240
56230,13667,6,1.0,1.0,1.0,504,558,672,168
56231,13667,7,2.0,1.0,1.0,168,180,468,240
56232,13667,10,1.0,0.0,1.0,336,0,468,168
56234,13668,1,1.0,1.0,1.0,408,498,480,168
