,customer_id,age,became_member_on,income,F,M,O
16076,16076,90,26/08/2017,104000.0,1,0,0
16077,16077,40,01/04/2015,80000.0,0,1,0
16078,16078,56,19/05/2016,93000.0,0,1,0
16079,16079,59,29/10/2017,95000.0,0,1,0
16080,16080,33,24/01/2016,55000.0,0,1,0
16081,16081,43,17/12/2017,30000.0,0,1,0
16083,16083,69,06/09/2013,79000.0,1,0,0
16084,16084,47,26/01/2018,31000.0,0,1,0
16085,16085,66,21/12/2017,40000.0,0,0,1
16086,16086,55,12/03/2015,83000.0,1,0,0
16087,16087,38,16/05/2018,84000.0,0,1,0
16088,16088,59,30/08/2017,86000.0,1,0,0
16090,16090,50,01/05/2016,63000.0,0,1,0
16092,16092,52,27/05/2016,83000.0,1,0,0
16093,16093,58,22/04/2014,68000.0,0,1,0
16094,16094,62,04/11/2017,61000.0,0,1,0
16095,16095,58,10/08/2015,108000.0,1,0,0
16097,16097,85,24/06/2016,53000.0,0,1,0
16098,16098,71,03/04/2016,85000.0,1,0,0
16099,16099,68,17/01/2016,75000.0,1,0,0
16100,16100,63,14/08/2015,62000.0,0,1,0
16101,16101,51,30/11/2015,72000.0,0,1,0
16102,16102,87,01/12/2017,115000.0,1,0,0
16103,16103,53,28/01/2018,40000.0,0,1,0
16104,16104,58,27/02/2016,49000.0,0,1,0
16105,16105,62,09/02/2017,59000.0,0,1,0
16106,16106,52,22/07/2018,76000.0,1,0,0
16107,16107,43,19/01/2018,37000.0,0,1,0
16108,16108,95,15/07/2018,57000.0,1,0,0
16109,16109,52,24/10/2015,119000.0,0,1,0
16110,16110,72,10/03/2016,63000.0,1,0,0
16112,16112,30,22/03/2017,74000.0,0,1,0
16113,16113,56,04/10/2017,71000.0,1,0,0
16114,16114,65,17/07/2015,31000.0,0,1,0
16115,16115,36,27/11/2017,58000.0,1,0,0
16116,16116,72,14/10/2016,105000.0,1,0,0
16117,16117,38,15/08/2013,75000.0,0,1,0
16118,16118,64,16/02/2018,56000.0,0,1,0
16119,16119,30,23/03/2017,33000.0,1,0,0
16120,16120,32,23/08/2017,73000.0,1,0,0
16121,16121,68,11/08/2017,31000.0,0,1,0
16122,16122,47,03/11/2017,34000.0,0,1,0
16123,16123,91,07/04/2016,35000.0,0,1,0
16124,16124,20,27/04/2018,57000.0,0,1,0
16127,16127,78,01/02/2017,73000.0,1,0,0
16128,16128,62,09/04/2018,65000.0,0,1,0
16129,16129,40,14/12/2015,70000.0,0,1,0
16130,16130,43,26/01/2018,86000.0,0,1,0
16131,16131,30,24/09/2017,50000.0,0,1,0
16132,16132,77,27/12/2015,37000.0,0,1,0
16133,16133,31,14/11/2017,41000.0,0,1,0
16134,16134,68,11/03/2018,68000.0,0,1,0
16135,16135,74,23/05/2018,47000.0,0,1,0
16136,16136,65,31/08/2017,70000.0,0,1,0
16137,16137,54,22/11/2016,70000.0,1,0,0
16138,16138,24,07/04/2018,39000.0,0,1,0
16139,16139,47,13/10/2017,94000.0,0,1,0
16140,16140,89,21/03/2018,85000.0,1,0,0
16142,16142,48,02/08/2017,34000.0,1,0,0
16144,16144,33,01/08/2015,33000.0,0,1,0
16145,16145,58,27/09/2017,118000.0,1,0,0
16146,16146,48,07/11/2017,47000.0,0,1,0
16147,16147,28,15/10/2017,54000.0,1,0,0
16148,16148,73,25/12/2017,101000.0,1,0,0
16149,16149,68,07/06/2018,67000.0,1,0,0
16150,16150,38,01/04/2018,41000.0,1,0,0
16151,16151,56,18/10/2017,49000.0,0,1,0
16152,16152,30,19/07/2016,51000.0,0,1,0
16153,16153,56,22/09/2017,60000.0,0,1,0
16154,16154,77,12/10/2017,65000.0,0,1,0
16155,16155,72,11/07/2017,77000.0,1,0,0
16157,16157,37,20/12/2017,64000.0,0,1,0
16158,16158,63,18/10/2017,100000.0,0,1,0
16159,16159,64,20/03/2017,40000.0,0,1,0
16160,16160,49,05/02/2017,55000.0,1,0,0
16161,16161,30,12/11/2017,33000.0,0,1,0
16163,16163,54,12/07/2016,103000.0,1,0,0
16164,16164,71,24/09/2017,55000.0,0,1,0
16165,16165,29,30/03/2018,56000.0,0,1,0
16166,16166,51,20/02/2018,44000.0,0,1,0
16167,16167,57,14/05/2017,56000.0,0,1,0
16168,16168,52,22/08/2017,62000.0,1,0,0
16169,16169,69,21/11/2017,54000.0,1,0,0
16170,16170,32,23/09/2015,44000.0,0,1,0
16172,16172,59,07/03/2016,69000.0,0,1,0
16173,16173,62,12/12/2016,70000.0,1,0,0
16174,16174,32,14/11/2015,65000.0,1,0,0
16175,16175,47,23/12/2017,62000.0,0,1,0
16176,16176,88,02/04/2016,68000.0,0,1,0
16177,16177,27,10/12/2015,43000.0,0,1,0
16178,16178,46,09/02/2017,45000.0,0,1,0
16179,16179,64,27/11/2015,76000.0,1,0,0
16180,16180,28,07/02/2015,71000.0,0,1,0
16181,16181,56,06/12/2017,87000.0,0,1,0
16182,16182,42,25/05/2018,43000.0,0,1,0
16183,16183,18,27/08/2017,64000.0,1,0,0
16184,16184,82,13/06/2016,106000.0,1,0,0
16185,16185,48,25/03/2018,79000.0,0,1,0
16186,16186,52,14/04/2016,56000.0,0,1,0
16187,16187,41,30/07/2017,53000.0,0,1,0
16188,16188,71,24/06/2017,75000.0,0,1,0
16189,16189,37,11/08/2016,82000.0,0,1,0
16191,16191,40,25/02/2014,41000.0,1,0,0
16192,16192,66,17/10/2016,66000.0,1,0,0
16193,16193,72,22/07/2015,75000.0,0,1,0
16194,16194,57,12/08/2015,111000.0,0,1,0
16195,16195,35,16/10/2015,60000.0,1,0,0
16196,16196,28,25/08/2015,48000.0,0,1,0
16197,16197,39,30/04/2016,32000.0,0,1,0
16199,16199,52,02/04/2018,51000.0,0,1,0
16200,16200,25,29/01/2017,56000.0,1,0,0
16202,16202,63,03/07/2017,120000.0,0,1,0
16203,16203,48,12/12/2017,51000.0,1,0,0
16204,16204,70,30/03/2016,81000.0,1,0,0
16205,16205,35,22/01/2018,69000.0,0,1,0
16206,16206,60,18/03/2018,38000.0,0,1,0
16207,16207,46,17/06/2018,34000.0,1,0,0
16208,16208,30,30/07/2017,61000.0,0,1,0
16210,16210,66,15/08/2017,46000.0,0,1,0
16212,16212,56,23/09/2016,57000.0,0,1,0
16213,16213,68,10/05/2016,116000.0,0,1,0
16214,16214,26,18/01/2014,62000.0,0,1,0
16215,16215,63,26/08/2016,71000.0,0,0,1
16216,16216,55,29/08/2017,74000.0,1,0,0
16218,16218,73,30/10/2015,58000.0,1,0,0
16219,16219,82,07/08/2017,114000.0,0,1,0
16220,16220,58,12/02/2016,34000.0,0,1,0
16221,16221,25,29/12/2013,67000.0,0,1,0
16222,16222,69,12/02/2016,79000.0,1,0,0
16223,16223,59,07/08/2015,31000.0,0,1,0
16224,16224,39,02/01/2017,34000.0,1,0,0
16225,16225,55,11/04/2014,53000.0,1,0,0
16226,16226,60,07/10/2017,35000.0,1,0,0
16227,16227,91,13/06/2016,33000.0,0,1,0
16228,16228,48,05/11/2015,52000.0,0,1,0
16230,16230,70,31/12/2017,66000.0,0,1,0
16232,16232,51,28/02/2016,54000.0,1,0,0
16233,16233,64,20/03/2016,74000.0,0,1,0
16234,16234,81,10/06/2018,62000.0,0,1,0
16236,16236,91,02/06/2017,86000.0,0,1,0
16237,16237,71,28/03/2018,55000.0,1,0,0
16238,16238,46,28/09/2017,78000.0,1,0,0
16239,16239,54,27/08/2015,50000.0,0,1,0
16240,16240,20,20/07/2017,37000.0,0,1,0
16241,16241,38,11/08/2017,37000.0,1,0,0
16242,16242,53,18/10/2017,80000.0,0,1,0
16243,16243,51,04/05/2016,86000.0,0,1,0
16244,16244,77,10/08/2017,98000.0,0,1,0
16245,16245,68,12/05/2017,95000.0,1,0,0
16246,16246,36,20/11/2017,43000.0,0,1,0
16249,16249,43,25/04/2016,31000.0,0,1,0
16250,16250,49,14/03/2018,76000.0,1,0,0
16251,16251,59,27/04/2018,67000.0,0,1,0
16252,16252,95,21/04/2017,72000.0,0,1,0
16253,16253,28,02/03/2018,39000.0,0,1,0
16254,16254,66,18/11/2017,63000.0,1,0,0
16256,16256,70,15/06/2017,77000.0,0,1,0
16257,16257,19,04/02/2016,60000.0,1,0,0
16259,16259,28,15/03/2018,37000.0,0,1,0
16260,16260,55,03/12/2017,49000.0,0,1,0
16261,16261,78,28/04/2016,84000.0,1,0,0
16262,16262,61,01/04/2016,96000.0,1,0,0
16263,16263,25,14/09/2017,64000.0,0,1,0
16264,16264,19,28/01/2016,74000.0,0,1,0
16265,16265,51,14/12/2016,114000.0,0,1,0
16267,16267,26,11/02/2018,73000.0,1,0,0
16269,16269,67,15/12/2016,88000.0,0,1,0
16270,16270,56,09/11/2017,73000.0,1,0,0
16271,16271,73,17/06/2017,82000.0,1,0,0
16272,16272,55,24/08/2017,89000.0,1,0,0
16273,16273,83,26/10/2017,72000.0,1,0,0
16275,16275,90,06/03/2016,79000.0,1,0,0
16276,16276,67,29/12/2017,77000.0,0,1,0
16277,16277,48,15/06/2017,73000.0,0,1,0
16278,16278,73,04/07/2017,64000.0,0,0,1
16279,16279,62,25/05/2015,78000.0,1,0,0
16280,16280,66,18/02/2018,118000.0,0,1,0
16281,16281,62,19/07/2017,80000.0,1,0,0
16282,16282,58,25/06/2018,86000.0,0,1,0
16283,16283,24,25/05/2016,36000.0,0,1,0
16284,16284,70,01/10/2017,81000.0,1,0,0
16286,16286,75,12/03/2017,94000.0,0,1,0
16287,16287,26,09/02/2018,60000.0,0,1,0
16288,16288,55,15/12/2017,99000.0,1,0,0
16289,16289,71,12/07/2018,100000.0,1,0,0
16290,16290,53,11/05/2018,67000.0,0,1,0
16291,16291,57,28/10/2017,80000.0,0,1,0
16292,16292,48,18/04/2015,31000.0,0,1,0
16293,16293,57,22/10/2016,88000.0,1,0,0
16294,16294,44,11/06/2017,74000.0,0,1,0
16296,16296,20,19/05/2018,34000.0,0,1,0
16298,16298,86,15/12/2017,82000.0,1,0,0
16299,16299,59,08/05/2016,32000.0,1,0,0
16300,16300,41,03/06/2016,34000.0,1,0,0
16301,16301,24,24/12/2013,46000.0,0,1,0
16303,16303,35,04/01/2014,70000.0,1,0,0
16304,16304,58,29/07/2017,89000.0,1,0,0
16305,16305,52,20/11/2017,88000.0,0,1,0
16306,16306,65,05/03/2018,56000.0,0,1,0
16307,16307,73,20/04/2017,77000.0,1,0,0
16308,16308,82,06/11/2017,84000.0,1,0,0
16309,16309,62,07/09/2014,42000.0,0,1,0
16310,16310,71,06/08/2016,93000.0,1,0,0
16311,16311,36,04/01/2018,31000.0,0,1,0
16312,16312,73,14/10/2017,31000.0,1,0,0
16313,16313,60,17/03/2018,84000.0,0,1,0
16314,16314,63,03/08/2017,45000.0,0,1,0
16315,16315,40,16/09/2015,78000.0,0,1,0
16317,16317,49,22/03/2018,31000.0,1,0,0
16318,16318,44,21/04/2018,48000.0,0,1,0
16319,16319,26,18/08/2017,41000.0,0,1,0
16320,16320,47,02/08/2016,52000.0,0,1,0
16321,16321,48,28/10/2017,68000.0,0,1,0
16322,16322,80,18/12/2015,72000.0,1,0,0
16324,16324,49,07/09/2017,42000.0,0,1,0
16325,16325,69,13/06/2018,73000.0,0,1,0
16326,16326,47,18/10/2015,38000.0,0,1,0
16327,16327,53,06/09/2016,95000.0,0,1,0
16328,16328,71,25/04/2018,71000.0,0,1,0
16330,16330,41,07/01/2017,61000.0,0,1,0
16331,16331,53,09/04/2016,58000.0,0,1,0
16332,16332,81,28/10/2017,96000.0,1,0,0
16333,16333,30,22/11/2017,42000.0,1,0,0
16334,16334,31,09/04/2017,60000.0,1,0,0
16335,16335,57,09/06/2015,60000.0,0,1,0
16336,16336,42,02/10/2015,67000.0,0,1,0
16337,16337,30,16/04/2017,70000.0,0,1,0
16338,16338,56,24/10/2017,61000.0,0,1,0
16339,16339,74,19/05/2016,66000.0,1,0,0
16340,16340,33,14/11/2016,56000.0,0,1,0
16341,16341,49,08/06/2017,91000.0,0,1,0
16342,16342,32,11/10/2017,34000.0,0,1,0
16343,16343,36,21/03/2018,52000.0,0,1,0
16344,16344,51,15/11/2016,57000.0,0,1,0
16345,16345,77,01/01/2018,75000.0,1,0,0
16346,16346,61,02/04/2017,119000.0,1,0,0
16347,16347,62,30/08/2016,107000.0,1,0,0
16348,16348,59,12/09/2017,58000.0,0,1,0
16350,16350,56,22/05/2018,49000.0,0,1,0
16351,16351,50,18/09/2013,69000.0,0,1,0
16352,16352,46,11/06/2016,36000.0,0,1,0
16353,16353,78,30/11/2017,78000.0,1,0,0
16354,16354,19,02/03/2018,67000.0,0,1,0
16355,16355,24,05/07/2018,71000.0,0,1,0
16356,16356,58,06/08/2017,113000.0,0,1,0
16357,16357,19,23/01/2018,40000.0,0,1,0
16358,16358,76,27/09/2017,119000.0,1,0,0
16359,16359,59,10/10/2017,40000.0,1,0,0
16360,16360,34,10/02/2018,70000.0,0,1,0
16362,16362,78,21/11/2017,73000.0,1,0,0
16363,16363,44,20/11/2017,31000.0,1,0,0
16365,16365,46,07/08/2017,49000.0,1,0,0
16367,16367,25,01/04/2017,66000.0,0,1,0
16368,16368,53,21/10/2015,75000.0,0,1,0
16369,16369,30,27/03/2018,38000.0,0,1,0
16370,16370,68,29/05/2018,92000.0,1,0,0
16371,16371,70,29/09/2017,99000.0,1,0,0
16372,16372,71,28/06/2018,32000.0,0,1,0
16373,16373,97,15/12/2017,60000.0,0,1,0
16374,16374,82,13/12/2017,74000.0,1,0,0
16376,16376,58,10/12/2016,109000.0,1,0,0
16377,16377,55,08/05/2016,40000.0,0,1,0
16378,16378,32,21/05/2017,68000.0,1,0,0
16379,16379,62,16/01/2017,74000.0,0,1,0
16380,16380,31,02/08/2016,55000.0,0,1,0
16381,16381,65,18/12/2017,36000.0,0,1,0
16382,16382,41,04/04/2017,66000.0,0,1,0
16383,16383,41,16/09/2017,48000.0,0,1,0
16384,16384,55,20/09/2015,53000.0,1,0,0
16385,16385,56,04/06/2017,85000.0,0,1,0
16386,16386,47,08/09/2015,99000.0,0,1,0
16387,16387,44,24/02/2017,42000.0,0,1,0
16388,16388,29,15/11/2015,62000.0,0,1,0
16389,16389,77,20/10/2016,112000.0,1,0,0
16390,16390,83,03/01/2016,47000.0,0,1,0
16391,16391,49,16/11/2017,91000.0,0,0,1
16393,16393,66,31/08/2017,78000.0,0,1,0
16395,16395,24,15/08/2017,33000.0,0,1,0
16396,16396,33,09/05/2016,72000.0,0,1,0
16397,16397,67,31/10/2017,68000.0,0,1,0
16399,16399,49,12/02/2018,68000.0,1,0,0
16400,16400,57,18/06/2016,49000.0,1,0,0
16401,16401,71,27/09/2014,91000.0,0,1,0
16402,16402,68,19/12/2017,98000.0,1,0,0
16403,16403,48,18/08/2016,92000.0,0,1,0
16404,16404,71,24/11/2017,97000.0,0,1,0
16405,16405,63,28/03/2018,62000.0,0,1,0
16406,16406,53,09/02/2017,54000.0,0,1,0
16407,16407,50,25/11/2016,91000.0,0,1,0
16408,16408,69,05/04/2017,81000.0,0,1,0
16409,16409,37,25/09/2017,57000.0,1,0,0
16410,16410,70,02/11/2016,79000.0,1,0,0
16411,16411,56,20/10/2017,44000.0,1,0,0
16412,16412,57,25/04/2015,74000.0,0,1,0
16413,16413,48,27/05/2018,36000.0,0,1,0
16414,16414,68,23/04/2016,73000.0,1,0,0
16415,16415,57,24/08/2017,95000.0,1,0,0
16416,16416,63,21/06/2018,111000.0,1,0,0
16417,16417,85,08/02/2016,77000.0,1,0,0
16418,16418,81,05/12/2014,58000.0,0,1,0
16419,16419,67,07/09/2016,54000.0,1,0,0
16420,16420,48,26/09/2017,84000.0,0,1,0
16421,16421,48,30/12/2017,55000.0,0,1,0
16422,16422,56,06/08/2014,52000.0,0,1,0
16423,16423,26,26/07/2018,45000.0,0,1,0
16424,16424,64,15/06/2017,113000.0,1,0,0
16425,16425,42,31/07/2017,38000.0,1,0,0
16426,16426,57,10/04/2018,99000.0,1,0,0
16427,16427,64,29/05/2016,42000.0,0,1,0
16428,16428,50,03/11/2017,71000.0,1,0,0
16429,16429,73,20/08/2017,33000.0,0,1,0
16430,16430,66,02/07/2018,53000.0,0,1,0
16431,16431,38,25/12/2017,64000.0,0,1,0
16432,16432,85,31/07/2017,59000.0,0,1,0
16433,16433,31,08/03/2016,66000.0,0,1,0
16434,16434,24,22/04/2017,56000.0,0,1,0
16435,16435,27,13/01/2016,53000.0,1,0,0
16436,16436,67,13/02/2017,36000.0,1,0,0
16437,16437,86,22/06/2017,73000.0,1,0,0
16439,16439,23,23/03/2018,45000.0,0,1,0
16440,16440,41,02/11/2017,56000.0,0,1,0
16441,16441,44,26/09/2017,60000.0,0,1,0
16442,16442,52,21/06/2016,95000.0,0,1,0
16443,16443,49,28/02/2018,74000.0,0,1,0
16444,16444,63,08/08/2017,60000.0,1,0,0
16445,16445,67,05/12/2017,62000.0,1,0,0
16448,16448,68,06/02/2017,115000.0,1,0,0
16449,16449,27,31/12/2013,42000.0,0,1,0
16450,16450,25,02/04/2018,65000.0,0,1,0
16451,16451,66,06/04/2018,61000.0,0,1,0
16454,16454,36,17/06/2017,35000.0,0,1,0
16455,16455,52,01/05/2018,38000.0,0,1,0
16456,16456,64,15/11/2015,97000.0,1,0,0
16457,16457,54,12/06/2016,38000.0,0,1,0
16458,16458,82,17/01/2016,74000.0,1,0,0
16459,16459,53,10/07/2018,72000.0,0,1,0
16460,16460,63,09/06/2014,47000.0,0,1,0
16461,16461,56,19/08/2017,116000.0,1,0,0
16462,16462,76,10/12/2015,100000.0,1,0,0
16463,16463,22,29/03/2014,35000.0,0,1,0
16464,16464,40,31/10/2015,37000.0,0,1,0
16465,16465,27,02/12/2017,39000.0,0,1,0
16466,16466,51,22/07/2018,61000.0,0,1,0
16467,16467,48,17/07/2018,32000.0,0,1,0
16468,16468,59,25/04/2018,84000.0,0,1,0
16469,16469,51,17/09/2015,61000.0,1,0,0
16470,16470,61,20/02/2017,107000.0,1,0,0
16471,16471,54,10/12/2016,52000.0,0,1,0
16472,16472,61,17/04/2018,92000.0,1,0,0
16473,16473,64,13/08/2016,66000.0,1,0,0
16476,16476,63,09/01/2018,67000.0,1,0,0
16477,16477,66,30/10/2015,72000.0,0,1,0
16478,16478,58,12/08/2017,111000.0,1,0,0
16479,16479,28,20/10/2017,34000.0,0,1,0
16482,16482,54,12/03/2018,40000.0,0,1,0
16483,16483,40,30/07/2017,37000.0,0,1,0
16485,16485,21,30/01/2014,34000.0,1,0,0
16486,16486,76,09/12/2015,86000.0,1,0,0
16487,16487,45,12/07/2016,53000.0,0,1,0
16488,16488,21,01/10/2017,50000.0,0,1,0
16489,16489,66,30/10/2017,58000.0,0,1,0
16490,16490,43,08/07/2018,37000.0,0,1,0
16491,16491,42,21/12/2017,59000.0,0,1,0
16492,16492,60,16/01/2016,51000.0,0,1,0
16493,16493,59,19/06/2016,101000.0,0,1,0
16494,16494,52,19/10/2017,53000.0,0,1,0
16495,16495,23,16/11/2015,31000.0,0,1,0
16496,16496,44,08/06/2018,58000.0,0,1,0
16497,16497,66,06/03/2018,65000.0,0,1,0
16498,16498,71,21/10/2017,98000.0,0,1,0
16500,16500,25,04/07/2018,63000.0,1,0,0
16501,16501,34,27/10/2017,37000.0,1,0,0
16503,16503,57,23/10/2017,40000.0,0,1,0
16504,16504,51,03/04/2018,39000.0,0,1,0
16505,16505,62,20/12/2017,57000.0,0,1,0
16506,16506,69,13/11/2014,34000.0,1,0,0
16507,16507,85,14/08/2016,61000.0,1,0,0
16508,16508,91,02/02/2017,91000.0,0,1,0
16509,16509,19,04/08/2015,54000.0,0,1,0
16510,16510,64,29/05/2016,82000.0,0,1,0
16511,16511,79,21/06/2016,71000.0,1,0,0
16512,16512,40,26/11/2017,48000.0,0,1,0
16513,16513,71,27/02/2018,45000.0,0,1,0
16514,16514,82,26/03/2016,97000.0,1,0,0
16516,16516,73,06/01/2016,59000.0,0,1,0
16517,16517,63,09/07/2018,67000.0,0,1,0
16518,16518,39,12/11/2017,50000.0,0,1,0
16519,16519,27,20/06/2018,62000.0,0,1,0
16520,16520,66,13/02/2016,52000.0,1,0,0
16521,16521,75,07/06/2015,44000.0,1,0,0
16522,16522,47,13/08/2015,33000.0,1,0,0
16523,16523,50,30/10/2017,105000.0,1,0,0
16525,16525,26,19/04/2018,51000.0,1,0,0
16526,16526,81,09/03/2018,81000.0,0,1,0
16527,16527,46,12/10/2017,31000.0,1,0,0
16528,16528,54,31/01/2017,107000.0,1,0,0
16529,16529,51,04/06/2017,71000.0,1,0,0
16530,16530,55,17/01/2018,35000.0,1,0,0
16531,16531,19,01/09/2017,43000.0,0,1,0
16533,16533,69,24/09/2016,55000.0,0,1,0
16534,16534,59,24/11/2013,52000.0,0,1,0
16535,16535,63,24/08/2016,99000.0,0,1,0
16536,16536,70,17/08/2017,109000.0,1,0,0
16537,16537,35,28/07/2017,74000.0,1,0,0
16538,16538,76,16/02/2016,104000.0,1,0,0
16539,16539,52,12/09/2016,50000.0,0,1,0
16540,16540,55,18/03/2016,109000.0,0,1,0
16541,16541,45,07/10/2017,66000.0,1,0,0
16542,16542,64,07/03/2018,89000.0,0,1,0
16543,16543,55,17/09/2017,34000.0,0,1,0
16544,16544,49,24/09/2017,84000.0,1,0,0
16545,16545,54,17/03/2017,95000.0,1,0,0
16546,16546,54,16/06/2017,71000.0,1,0,0
16547,16547,62,15/07/2017,66000.0,1,0,0
16548,16548,89,27/07/2017,53000.0,0,1,0
16551,16551,58,06/10/2017,69000.0,1,0,0
16552,16552,51,29/10/2017,95000.0,1,0,0
16553,16553,37,16/08/2017,44000.0,0,1,0
16554,16554,69,30/06/2016,92000.0,0,1,0
16555,16555,50,30/05/2016,86000.0,0,1,0
16556,16556,39,20/08/2013,47000.0,0,1,0
16557,16557,93,17/11/2017,64000.0,1,0,0
16558,16558,37,26/12/2017,86000.0,0,1,0
16560,16560,59,15/04/2018,47000.0,0,1,0
16561,16561,47,02/03/2017,56000.0,0,1,0
16562,16562,25,21/09/2017,74000.0,0,1,0
16563,16563,57,13/07/2018,107000.0,1,0,0
16564,16564,47,19/07/2015,99000.0,1,0,0
16566,16566,80,25/09/2017,73000.0,0,1,0
16567,16567,88,21/02/2016,51000.0,0,1,0
16568,16568,51,04/08/2014,68000.0,0,1,0
16569,16569,79,08/07/2018,90000.0,1,0,0
16570,16570,51,19/10/2017,33000.0,0,1,0
16571,16571,69,09/01/2014,69000.0,0,1,0
16572,16572,81,10/01/2017,56000.0,0,1,0
16573,16573,49,04/09/2017,32000.0,0,1,0
16576,16576,44,07/08/2017,50000.0,0,1,0
16577,16577,72,16/11/2016,33000.0,1,0,0
16578,16578,39,17/07/2017,45000.0,1,0,0
16579,16579,60,06/09/2017,30000.0,1,0,0
16580,16580,50,14/05/2018,62000.0,0,1,0
16581,16581,58,24/02/2018,65000.0,0,1,0
16582,16582,34,22/09/2017,64000.0,0,1,0
16583,16583,48,13/12/2017,40000.0,0,1,0
16584,16584,66,07/07/2015,32000.0,0,1,0
16585,16585,60,31/01/2017,44000.0,0,1,0
16586,16586,78,02/12/2015,82000.0,0,1,0
16587,16587,29,17/08/2017,58000.0,0,1,0
16588,16588,57,15/08/2015,78000.0,1,0,0
16589,16589,82,28/12/2017,107000.0,1,0,0
16590,16590,74,09/01/2018,89000.0,1,0,0
16592,16592,55,05/10/2017,61000.0,0,1,0
16593,16593,49,06/01/2018,67000.0,1,0,0
16594,16594,38,22/05/2018,50000.0,1,0,0
16596,16596,66,28/02/2017,59000.0,0,1,0
16597,16597,55,04/07/2018,52000.0,0,1,0
16598,16598,52,21/07/2018,74000.0,0,1,0
16599,16599,43,09/08/2017,69000.0,0,1,0
16600,16600,23,15/05/2018,43000.0,1,0,0
16601,16601,49,15/12/2015,73000.0,1,0,0
16602,16602,44,08/01/2018,67000.0,0,1,0
16603,16603,52,18/08/2013,94000.0,0,1,0
16604,16604,43,05/11/2015,37000.0,0,1,0
16605,16605,52,19/03/2018,64000.0,1,0,0
16608,16608,53,14/11/2017,94000.0,1,0,0
16609,16609,55,16/10/2015,103000.0,1,0,0
16610,16610,68,10/12/2017,75000.0,0,1,0
16611,16611,89,29/05/2018,88000.0,0,0,1
16612,16612,99,03/01/2018,74000.0,1,0,0
16614,16614,75,30/08/2017,76000.0,1,0,0
16615,16615,29,15/12/2017,65000.0,0,1,0
16616,16616,74,06/03/2016,54000.0,0,1,0
16617,16617,52,12/03/2017,42000.0,1,0,0
16618,16618,27,27/02/2018,52000.0,0,1,0
16619,16619,19,22/10/2017,57000.0,0,1,0
16620,16620,70,28/12/2017,55000.0,0,0,1
16621,16621,61,02/02/2015,65000.0,0,1,0
16622,16622,78,20/12/2017,92000.0,1,0,0
16623,16623,48,08/10/2015,74000.0,0,1,0
16624,16624,55,29/11/2017,52000.0,0,1,0
16625,16625,48,27/11/2016,33000.0,0,1,0
16626,16626,73,27/08/2017,54000.0,0,1,0
16627,16627,32,20/02/2017,41000.0,1,0,0
16628,16628,91,15/12/2013,49000.0,0,1,0
16629,16629,69,20/01/2017,60000.0,0,1,0
16630,16630,51,04/12/2016,79000.0,1,0,0
16631,16631,63,04/01/2018,59000.0,1,0,0
16632,16632,31,20/04/2018,59000.0,0,1,0
16635,16635,63,20/12/2016,31000.0,0,1,0
16636,16636,55,05/04/2016,89000.0,1,0,0
16637,16637,47,15/05/2016,48000.0,1,0,0
16638,16638,20,05/12/2015,65000.0,1,0,0
16640,16640,46,10/10/2013,84000.0,1,0,0
16641,16641,34,22/01/2018,48000.0,0,1,0
16642,16642,62,30/04/2017,63000.0,0,1,0
16643,16643,46,27/05/2018,53000.0,0,1,0
16645,16645,54,04/10/2017,94000.0,0,1,0
16646,16646,61,04/06/2016,106000.0,0,1,0
16647,16647,49,09/04/2018,68000.0,0,1,0
16648,16648,49,28/10/2016,79000.0,0,0,1
16649,16649,51,24/01/2015,75000.0,0,1,0
16650,16650,57,21/04/2016,52000.0,1,0,0
16651,16651,29,23/11/2016,51000.0,1,0,0
16653,16653,58,22/09/2015,53000.0,1,0,0
16654,16654,67,22/06/2018,73000.0,0,1,0
16655,16655,74,20/09/2017,104000.0,1,0,0
16656,16656,67,07/05/2016,61000.0,1,0,0
16657,16657,60,12/12/2017,31000.0,0,1,0
16658,16658,40,03/06/2014,99000.0,0,1,0
16659,16659,46,05/02/2017,87000.0,1,0,0
16661,16661,61,04/05/2018,56000.0,0,1,0
16662,16662,72,01/03/2018,85000.0,1,0,0
16663,16663,71,27/01/2018,95000.0,0,1,0
16665,16665,63,15/01/2017,59000.0,1,0,0
16666,16666,72,26/01/2014,66000.0,0,1,0
16667,16667,69,01/05/2016,47000.0,0,1,0
16668,16668,87,09/11/2015,99000.0,1,0,0
16669,16669,89,08/08/2016,53000.0,0,1,0
16670,16670,76,20/03/2018,52000.0,0,0,1
16672,16672,60,26/01/2017,73000.0,1,0,0
16673,16673,55,15/05/2016,118000.0,1,0,0
16674,16674,59,26/02/2016,70000.0,1,0,0
16675,16675,37,25/01/2018,43000.0,0,1,0
16676,16676,60,28/06/2018,88000.0,1,0,0
16677,16677,58,05/04/2014,67000.0,0,1,0
16678,16678,33,08/03/2015,51000.0,0,1,0
16679,16679,85,01/01/2016,47000.0,0,1,0
16680,16680,50,12/07/2016,96000.0,0,1,0
16681,16681,41,06/12/2015,88000.0,0,1,0
16682,16682,53,16/09/2017,35000.0,0,1,0
16683,16683,49,07/06/2017,56000.0,0,0,1
16684,16684,31,29/08/2017,52000.0,0,1,0
16685,16685,52,02/07/2016,42000.0,0,1,0
16686,16686,54,02/10/2017,107000.0,1,0,0
16687,16687,60,07/12/2015,70000.0,0,1,0
16688,16688,65,15/12/2016,117000.0,1,0,0
16689,16689,50,08/12/2017,86000.0,1,0,0
